srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Predicted_tat_in_days
2927752,10,7,500004,233,233,228,1,0,500082,2017-06-09,2017-05-04,2018-03-01,4474,2018-03-08,9
2970385,13,22,400104,233,233,228,1,0,421301,2018-01-14,2017-07-17,2018-03-11,4581,2018-03-14,12
2966942,22,1,400059,233,233,131,3,0,143001,2017-06-08,2017-06-05,2018-03-10,4008,2018-03-13,20
2853549,15,6,160059,233,233,131,3,0,141001,2017-05-02,2017-04-19,2018-02-08,4549,2018-02-15,13
3003205,15,10,226010,233,233,228,2,0,208020,2017-04-30,2016-10-02,2018-03-21,4547,2018-03-26,13
2863151,13,21,110015,233,233,131,1,0,122001,2017-07-07,2017-06-30,2018-02-12,4580,2018-02-14,10
2927492,10,1,400059,233,233,131,3,0,421605,2017-07-29,2017-07-22,2018-03-01,4398,2018-03-05,15
3068997,15,5,380009,233,233,131,2,0,395010,2016-04-29,2016-04-22,2018-04-09,4546,2018-04-11,10
2835440,13,22,400104,233,233,131,1,0,400081,2017-10-18,2017-09-30,2018-02-03,4581,2018-02-12,11
2879534,15,2,110018,233,233,131,1,0,110002,2018-01-20,2017-11-20,2018-02-17,4550,2018-02-21,11
2876554,13,7,500004,233,233,131,2,0,530045,2017-11-18,2017-09-29,2018-02-16,4403,2018-02-21,12
2904364,32,17,800001,233,233,131,3,0,841214,2018-01-29,2017-12-08,2018-02-24,4538,2018-02-27,17
2994057,10,2,110018,233,233,131,1,0,201011,2017-05-02,2017-05-02,2018-03-18,4388,2018-03-20,12
2981244,10,8,700064,233,233,228,1,0,700001,2018-02-16,2018-02-16,2018-03-14,4499,2018-03-21,11
2970815,28,24,110092,233,233,131,1,0,110092,2018-02-21,2017-10-24,2018-03-12,4150,2018-03-14,16
3004006,10,23,400001,233,233,131,1,0,400607,2017-09-11,2017-01-07,2018-03-21,4398,2018-03-26,10
2930967,16,1,400059,233,233,131,2,0,561203,2017-03-27,2017-03-27,2018-03-02,4401,2018-03-05,16
3001468,16,1,400059,233,233,131,1,0,711104,2017-10-30,2017-10-24,2018-03-20,4390,2018-03-24,17
3054022,10,25,560037,233,233,131,1,0,600028,2017-08-18,2017-08-18,2018-04-04,4460,2018-04-09,9
3046863,13,21,110015,233,233,131,1,0,110019,2017-06-05,2017-05-23,2018-04-02,4580,2018-04-13,8
3085258,10,27,110034,233,233,131,1,0,201301,2018-02-24,2017-05-21,2018-04-14,4388,2018-04-18,9
3062874,10,25,560037,233,245,131,0,0,0,2017-04-24,2016-10-08,2018-04-07,4460,2018-04-11,11
2939171,28,24,110092,233,233,131,2,0,148001,2017-05-19,2017-05-14,2018-03-04,4150,2018-03-12,18
2938090,15,2,110018,308,233,228,1,0,122002,2017-11-07,2017-11-03,2018-03-03,4550,2018-03-06,12
3011506,9,7,500004,233,233,131,1,0,500065,2017-12-14,2017-12-14,2018-03-23,4474,2018-04-05,8
3073811,13,21,110015,233,233,131,1,0,110017,2017-10-02,2017-10-01,2018-04-11,4580,2018-04-12,8
2876867,13,8,700064,233,233,131,1,0,700082,2017-04-18,2017-04-17,2018-02-16,4508,2018-02-20,10
2931651,13,22,400104,233,233,131,1,0,380051,2017-03-16,2017-03-15,2018-03-03,4581,2018-03-08,12
2906449,15,10,226010,233,233,131,2,0,221010,2016-12-31,2016-12-25,2018-02-25,4547,2018-03-02,15
3063505,13,21,110015,233,245,131,1,0,110001,2017-07-10,2017-07-08,2018-04-07,4580,2018-04-10,8
3034848,9,27,110034,233,233,131,2,0,132103,2017-11-13,2017-11-11,2018-03-29,4388,2018-04-08,12
2827286,13,3,560011,233,233,131,1,0,560037,2017-08-18,2017-08-18,2018-02-01,4467,2018-02-01,8
3009836,13,7,500004,233,233,131,1,0,500035,2017-06-29,2017-06-14,2018-03-23,4403,2018-03-29,9
3011585,13,8,700064,233,233,131,3,0,786171,2017-04-12,2017-04-08,2018-03-23,4508,2018-03-27,15
2892055,13,21,110015,233,233,131,3,0,306401,2017-04-20,2017-04-11,2018-02-21,4580,2018-03-03,14
2993568,13,21,110015,233,233,131,1,0,121004,2017-06-22,2017-06-21,2018-03-18,4580,2018-03-21,9
3038938,10,6,160059,233,233,131,2,0,160103,2017-07-13,2017-07-11,2018-03-30,4437,2018-04-04,10
2833931,15,2,110018,233,233,131,1,0,201014,2017-11-29,2017-11-19,2018-02-03,4094,2018-02-06,14
2842506,13,22,400104,233,233,131,2,0,396191,2017-09-23,2017-09-01,2018-02-05,4581,2018-02-09,13
2827558,13,4,600024,233,233,131,1,0,600099,2017-08-22,2017-08-21,2018-02-01,4490,2018-02-20,10
2866136,13,22,400104,233,233,131,1,0,400002,2017-04-17,2017-04-13,2018-02-13,4581,2018-02-24,12
2884872,5,1,400059,233,233,131,1,0,400081,2017-04-16,2017-04-16,2018-02-19,4015,2018-02-23,14
2899712,13,22,400104,233,233,131,1,0,411001,2017-06-30,2017-06-29,2018-02-23,4581,2018-02-26,12
2930379,15,9,411016,233,233,131,1,0,412105,2017-11-17,2017-11-17,2018-03-02,4548,2018-03-05,13
2949731,9,8,700064,233,233,131,2,0,734005,2018-01-09,2018-01-09,2018-03-07,4499,2018-03-09,16
2953268,15,2,110018,233,233,131,1,0,110025,2016-04-09,2016-04-09,2018-03-07,4094,2018-03-12,13
2943665,10,2,110018,233,233,228,1,0,201010,2018-01-29,2018-04-20,2018-03-06,4148,2018-03-08,12
2912458,13,8,700064,233,0,131,1,0,700039,2017-06-19,2017-06-17,2018-02-27,4508,2018-03-09,11
2982809,13,22,400104,233,233,131,1,0,412114,2016-05-27,2016-05-20,2018-03-15,4581,2018-03-19,10
2860101,6,1,400059,233,233,131,1,0,400072,2017-02-24,2017-02-22,2018-02-10,4581,2018-03-19,12
3005038,15,2,110018,233,233,228,1,0,201306,2017-08-14,2016-11-14,2018-03-21,4091,2018-03-24,13
2978586,21,2,110018,233,233,131,1,0,500056,2017-10-25,2017-10-14,2018-03-14,5138,2018-03-19,15
3021630,15,9,411016,233,233,131,1,0,411037,2017-12-20,2017-12-20,2018-03-26,4548,2018-03-28,10
3042067,10,27,110034,233,233,228,1,0,110018,2017-07-01,2016-03-23,2018-03-31,4388,2018-04-02,12
3048317,15,2,110018,233,233,131,1,0,110034,2018-01-24,2018-01-24,2018-04-02,4550,2018-04-05,9
3069146,15,1,400059,233,233,131,1,0,400058,2017-11-12,2017-11-12,2018-04-09,4545,2018-04-11,9
2909502,10,6,160059,233,233,131,3,0,141013,2017-08-21,2017-08-21,2018-02-26,4437,2018-03-04,13
3049110,13,21,110015,201,233,131,3,0,122050,2017-11-23,2017-09-23,2018-04-03,4388,2018-04-08,12
2918997,15,8,700064,233,233,131,2,0,713212,2017-12-14,2017-10-28,2018-02-27,4500,2018-03-03,16
2825559,13,2,110018,233,233,131,2,0,248002,2018-01-09,2017-12-24,2018-01-31,4147,2018-02-06,15
2960253,10,8,700064,233,233,131,1,0,700064,2017-05-12,2017-05-12,2018-03-09,4499,2018-03-13,12
3006048,15,2,110018,233,233,228,1,0,121001,2017-10-14,2016-12-26,2018-03-22,4550,2018-03-25,10
3052201,13,8,700064,233,233,131,1,0,700006,2017-06-01,2016-09-27,2018-04-03,4508,2018-04-07,10
2877237,15,10,226010,233,233,228,1,0,226001,2017-07-17,2016-12-27,2018-02-16,4547,2018-03-10,12
3038907,15,2,110018,233,233,131,2,0,132103,2017-11-25,2017-11-21,2018-03-30,4094,2018-04-03,13
2853562,10,3,560011,233,233,228,1,0,560037,2017-06-01,2017-05-12,2018-02-08,4460,2018-02-14,9
2856305,6,9,411016,233,233,131,1,0,411060,2017-02-20,2017-02-17,2018-02-09,4581,2018-02-12,11
2854634,15,5,380009,233,233,228,2,0,384002,2017-08-10,2017-08-06,2018-02-09,4546,2018-02-14,13
2911746,13,21,110015,233,233,131,3,0,141001,2017-03-01,2017-02-23,2018-02-26,4580,2018-02-28,13
2943697,13,21,110015,233,233,131,1,0,110091,2017-08-16,2017-08-14,2018-03-06,4580,2018-03-09,10
2960302,13,21,110015,233,245,131,1,0,110030,2017-08-01,2017-07-29,2018-03-09,4580,2018-04-01,9
2867337,13,7,500004,233,233,131,1,0,500072,2017-07-23,2017-07-20,2018-02-13,4403,2018-02-18,9
2959756,13,21,110015,233,233,228,1,0,110095,2017-11-01,2017-09-06,2018-03-09,4580,2018-03-15,10
2953803,15,2,110018,233,0,131,2,0,125004,2018-02-16,2017-02-25,2018-03-08,4550,2018-03-17,14
2884052,10,12,302006,233,233,228,2,0,334001,2017-08-01,2017-07-25,2018-02-18,4407,2018-02-20,13
2838580,15,17,800001,233,233,131,3,0,834001,2017-11-04,2017-11-04,2018-02-04,4409,2018-02-27,18
2930404,10,3,560011,233,233,228,1,0,560024,2017-08-26,2017-05-25,2018-03-02,4460,2018-03-10,9
2906115,1,2,110018,308,233,228,1,0,122003,2017-07-08,2017-03-25,2018-02-25,4150,2018-03-07,13
2872277,13,21,110015,233,233,131,1,0,201013,2017-06-25,2017-06-19,2018-02-15,4580,2018-03-13,12
2981968,15,2,110018,233,233,131,1,0,201306,2017-03-21,2017-03-07,2018-03-15,4091,2018-03-19,13
2956561,12,1,400059,233,233,131,2,0,452010,2017-10-21,2017-10-19,2018-03-08,4018,2018-03-16,18
3009808,13,7,500004,233,233,131,1,0,500032,2017-05-23,2017-05-05,2018-03-23,4403,2018-04-02,8
3032328,15,2,110018,233,233,131,1,0,201304,2018-02-24,2018-02-20,2018-03-28,4550,2018-03-31,10
2983866,2,1,400059,233,233,228,1,0,121003,2018-02-24,2017-10-24,2018-03-15,4390,2018-03-19,18
3040932,13,22,400104,233,233,131,3,0,473551,2017-07-22,2017-07-20,2018-03-31,4581,2018-04-12,12
3069064,15,4,600024,233,233,131,1,0,600028,2017-04-28,2017-04-26,2018-04-09,4483,2018-04-18,8
2867979,13,22,400104,233,245,131,2,0,362001,2017-05-08,2018-03-09,2018-02-14,4581,2018-03-01,15
3046893,10,25,560037,308,245,131,1,0,560086,2017-04-29,2017-04-29,2018-04-02,4460,2018-04-06,9
3030888,10,27,110034,233,245,131,1,0,110009,2016-08-22,2016-08-19,2018-03-28,4388,2018-04-03,12
2824824,13,21,110015,233,233,131,3,0,141013,2017-08-21,2017-08-19,2018-01-31,4673,2018-02-07,13
3049429,12,1,400059,233,233,131,1,0,421001,2017-10-21,2017-10-19,2018-04-03,4018,2018-04-07,14
2923143,13,17,800001,233,233,131,3,0,834009,2017-05-15,2017-05-13,2018-02-28,4410,2018-03-06,17
2945631,15,8,700064,233,233,131,1,0,700029,2018-01-23,2018-01-20,2018-03-06,4508,2018-03-08,12
2930884,21,2,110018,201,233,131,0,0,333515,2018-02-13,2018-01-30,2018-03-02,4154,2018-03-11,21
3055922,13,21,110015,233,233,131,1,0,110075,2018-01-28,2018-01-04,2018-04-05,4580,2018-04-07,8
2938857,12,3,560011,233,233,131,2,0,530018,2018-02-21,2018-02-21,2018-03-04,4462,2018-04-01,12
2846774,15,4,600024,233,233,131,1,0,600042,2017-10-06,2017-10-06,2018-02-06,4483,2018-02-15,11
2885141,13,21,110015,233,233,131,2,0,132103,2016-04-07,2016-04-04,2018-02-19,4580,2018-02-20,12
2925063,13,22,400104,233,233,131,3,0,474011,2017-03-15,2017-03-03,2018-02-28,4581,2018-03-06,15
3013006,15,1,400059,308,233,131,1,0,421301,2016-04-04,2016-09-12,2018-03-24,4545,2018-03-31,10
2856090,13,22,400104,233,233,131,1,0,411040,2017-11-14,2017-09-28,2018-02-09,4581,2018-02-20,11
3007514,10,27,110034,233,233,131,2,0,313001,2018-02-09,2018-02-07,2018-03-22,4388,2018-03-26,15
2889149,1,8,700064,233,233,228,1,0,700073,2017-08-10,2017-03-31,2018-02-20,4506,2018-03-05,11
2875961,10,2,110018,233,233,228,2,0,131001,2018-01-31,2017-12-13,2018-02-16,4388,2018-02-17,13
2867223,13,3,560011,233,233,131,3,0,590008,2018-01-18,2017-02-23,2018-02-13,4467,2018-02-17,12
2873608,5,2,110018,233,233,131,1,0,110059,2017-09-22,2017-09-22,2018-02-15,4093,2018-02-24,12
2925348,10,3,560011,233,233,228,1,0,560066,2017-05-20,2016-11-19,2018-02-28,4460,2018-03-05,9
2945022,15,6,160059,233,233,131,2,0,134109,2017-08-15,2017-08-12,2018-03-06,4549,2018-03-08,14
2957934,10,3,560011,233,233,228,1,0,560048,2017-11-13,2016-06-15,2018-03-09,4460,2018-03-22,9
2906967,15,2,110018,233,233,228,1,0,122505,2018-01-19,2017-12-12,2018-02-25,4094,2018-03-16,13
3003310,13,26,560066,308,233,228,1,0,560065,2018-02-21,2017-01-18,2018-03-21,5001,2018-03-23,10
2993274,10,23,400001,233,233,131,1,0,410501,2017-06-15,2017-06-15,2018-03-17,4398,2018-03-23,11
2938560,13,3,560011,233,233,131,1,0,560064,2018-01-31,2018-01-31,2018-03-04,5001,2018-03-07,11
3017886,4,2,110018,233,233,228,1,0,201304,2018-01-18,2017-06-23,2018-03-25,4148,2018-03-30,12
3030324,28,24,110092,233,233,131,3,0,756114,2017-12-25,2017-09-01,2018-03-28,4150,2018-03-31,21
3039059,18,1,400059,233,233,131,1,0,380001,2017-04-13,2017-04-13,2018-03-30,4011,2018-04-02,15
3057892,10,23,400001,233,233,228,1,0,380052,2018-01-25,2018-01-06,2018-04-05,4398,2018-04-07,10
3078950,13,22,400104,233,233,131,2,0,410210,2017-07-15,2017-07-13,2018-04-12,4581,2018-04-19,10
3036848,13,26,560066,233,245,228,1,0,560034,2018-02-14,2017-02-10,2018-03-29,5001,2018-04-15,8
2905505,15,2,110018,308,233,228,1,0,122002,2018-02-01,2017-05-15,2018-02-24,4094,2018-03-06,13
2944195,13,21,110015,233,233,131,1,0,110017,2017-05-04,2017-05-03,2018-03-06,4580,2018-03-12,10
2974110,15,2,110018,233,233,228,1,0,110094,2018-02-24,2017-01-21,2018-03-13,4091,2018-03-16,13
3020907,10,27,110034,233,233,131,1,0,110052,2018-01-10,2017-02-26,2018-03-26,4388,2018-04-02,12
2845157,10,9,411016,233,233,131,1,0,411018,2017-03-11,2017-03-11,2018-02-06,4021,2018-02-12,12
2828126,13,22,400104,0,233,131,0,0,476337,2017-05-26,2017-05-23,2018-02-01,4581,2018-02-06,18
3053861,13,7,500004,233,233,131,1,0,500081,2017-10-23,2017-10-15,2018-04-04,4403,2018-04-13,8
2878982,13,22,400104,233,233,131,2,0,393001,2017-04-21,2016-10-26,2018-02-16,4581,2018-02-19,13
3053815,13,26,560066,233,233,131,2,0,636006,2017-04-24,2017-04-21,2018-04-04,5001,2018-04-10,12
3083830,13,6,160059,233,233,131,2,0,160002,2017-12-16,2017-12-14,2018-04-14,4441,2018-04-22,8
2934487,13,21,110015,233,233,131,3,0,332001,2017-09-18,2017-09-09,2018-03-03,4580,2018-03-11,14
2930486,13,7,500004,233,233,131,1,0,500045,2017-07-08,2017-06-26,2018-03-02,4403,2018-03-13,10
2957237,13,21,110015,233,233,228,1,0,122001,2018-02-11,2018-02-09,2018-03-08,4580,2018-03-09,10
2940616,15,12,302006,233,233,228,1,0,302028,2017-12-08,2018-04-03,2018-03-05,4453,2018-03-19,13
3009311,15,6,160059,233,233,228,2,0,160103,2017-09-27,2017-01-22,2018-03-22,4549,2018-04-10,11
2820780,10,3,560011,233,233,131,1,0,560005,2017-06-12,2017-06-12,2018-01-30,4460,2018-02-03,8
2854616,13,22,400104,233,233,228,1,0,421503,2017-08-19,2017-08-16,2018-02-09,4581,2018-02-12,11
2883186,13,17,800001,233,233,131,2,0,846004,2017-08-21,2017-06-14,2018-02-18,4538,2018-02-21,15
2896674,10,1,400059,233,233,131,1,0,400095,2017-06-04,2017-06-02,2018-02-22,4398,2018-03-02,12
2905997,4,4,600024,233,233,228,1,0,600101,2018-01-21,2016-10-30,2018-02-24,4488,2018-02-28,10
2939308,13,3,560011,233,233,131,2,0,580029,2018-01-10,2018-01-09,2018-03-04,4467,2018-03-13,12
2971718,9,8,700064,233,233,131,1,0,700090,2017-12-11,2017-12-11,2018-03-12,4499,2018-03-14,12
2931086,15,7,500004,233,233,131,1,0,500032,2017-03-15,2016-01-30,2018-03-02,4477,2018-03-14,11
2962484,13,21,110015,233,233,131,2,0,134109,2018-01-28,2018-01-13,2018-03-10,4580,2018-03-17,13
2981699,4,2,110018,233,233,228,1,0,122016,2017-07-04,2017-05-25,2018-03-15,4148,2018-03-22,12
2999733,15,12,302006,233,233,228,2,0,342005,2017-11-03,2018-02-06,2018-03-20,4407,2018-03-22,13
3009350,1,2,110018,233,233,228,1,0,121003,2017-10-11,2018-04-25,2018-03-22,5138,2018-03-29,12
3037977,13,26,560066,308,233,131,1,0,560076,2017-05-11,2017-05-11,2018-03-30,5001,2018-04-03,9
3001564,4,8,700064,233,233,228,1,0,700068,2017-11-17,2017-07-12,2018-03-20,4510,2018-03-22,11
3032370,4,1,400059,233,233,228,1,0,400002,2018-02-07,2016-12-11,2018-03-28,4011,2018-03-31,12
3063446,13,7,500004,233,233,228,1,0,500032,2018-03-19,2017-03-11,2018-04-07,4403,2018-04-09,8
3062623,15,2,110018,233,233,228,1,0,110092,2017-10-29,2017-09-28,2018-04-06,4091,2018-04-10,10
3053133,15,7,500004,233,233,131,1,0,500026,2017-12-15,2017-12-11,2018-04-04,4477,2018-04-15,8
3085273,13,26,560066,233,233,131,1,0,560041,2017-09-08,2017-04-01,2018-04-14,5001,2018-04-17,8
3085273,21,26,560066,233,233,131,1,0,560041,2017-09-08,2017-08-27,2018-04-14,5001,2018-04-17,10
3035714,10,25,560037,233,245,131,1,0,560076,2016-11-29,2016-11-28,2018-03-29,4460,2018-04-04,9
2971164,28,3,560011,233,233,131,1,0,560098,2018-02-18,2017-08-18,2018-03-12,4400,2018-03-16,16
3041275,13,7,500004,233,233,131,1,0,500013,2017-01-25,2018-01-16,2018-03-31,4403,2018-04-04,8
3056012,13,21,110015,233,233,131,2,0,134003,2017-06-23,2017-06-21,2018-04-05,4580,2018-04-10,10
2953702,13,17,800001,233,233,131,1,0,800001,2017-07-29,2017-07-27,2018-03-08,4538,2018-03-10,12
2928785,15,9,411016,233,233,131,1,0,411033,2018-01-05,2018-01-05,2018-03-01,4022,2018-03-05,14
2873069,13,2,110018,233,245,131,1,0,110027,2017-07-05,2017-06-14,2018-02-15,4147,2018-02-21,11
2843204,13,21,110015,233,233,131,1,0,302015,2017-08-05,2017-08-02,2018-02-06,4580,2018-02-14,11
3075521,13,26,560066,233,233,131,1,0,560083,2017-05-31,2017-05-29,2018-04-11,5001,2018-04-12,8
2970302,10,25,560037,233,245,131,1,0,560032,2017-05-11,2017-05-11,2018-03-11,4460,2018-03-15,11
2957210,10,25,560037,233,233,131,1,0,600042,2017-11-12,2017-11-11,2018-03-08,4460,2018-03-19,11
2940628,13,21,110015,233,233,131,2,0,132103,2016-09-01,2016-08-31,2018-03-05,4580,2018-03-14,13
2988496,13,21,110015,233,233,131,1,0,121008,2018-02-17,2018-02-03,2018-03-16,4580,2018-03-19,9
3066126,10,27,110034,233,233,228,2,0,243001,2018-03-22,2018-03-21,2018-04-08,4388,2018-04-11,12
2827317,13,17,800001,233,233,131,2,0,805103,2017-05-09,2017-05-06,2018-02-01,4538,2018-02-06,15
2834234,15,4,600024,233,233,131,1,0,600096,2017-02-22,2017-02-11,2018-02-03,4483,2018-02-09,11
2870172,19,1,400059,233,233,131,1,0,560039,2018-01-27,2018-01-14,2018-02-14,4011,2018-02-20,20
2910244,10,3,560011,233,233,131,1,0,560022,2017-05-07,2017-05-02,2018-02-26,4460,2018-03-03,10
2851602,15,7,500004,233,233,228,2,0,530045,2017-05-20,2016-06-04,2018-02-08,4477,2018-02-27,13
2934787,17,1,400059,233,233,131,2,0,364001,2017-07-30,2017-07-25,2018-03-03,4011,2018-03-07,19
2943650,13,22,400104,233,233,131,1,0,400012,2017-07-13,2017-07-04,2018-03-06,4581,2018-03-14,12
2979895,10,23,400001,233,233,131,1,0,400033,2017-05-19,2017-05-19,2018-03-14,4398,2018-03-16,11
2943405,12,2,110018,233,233,131,2,0,211003,2017-12-27,2017-12-15,2018-03-05,4092,2018-03-12,15
2971500,13,26,560066,233,233,131,1,0,600078,2017-11-15,2018-04-24,2018-03-12,5001,2018-03-16,11
2974268,4,1,400059,233,233,131,1,0,421306,2016-07-22,2016-06-15,2018-03-13,4011,2018-03-20,14
3012249,15,2,110018,308,233,131,1,0,110065,2017-08-17,2017-08-15,2018-03-23,4550,2018-03-27,9
3006755,21,2,110018,233,233,228,3,0,141007,2018-02-21,2018-02-09,2018-03-22,5138,2018-03-27,15
2959779,2,1,400059,233,233,228,1,0,110092,2018-01-27,2018-01-26,2018-03-09,4390,2018-03-26,18
3038170,9,23,400001,233,233,131,3,0,388450,2018-02-07,2018-02-07,2018-03-30,4398,2018-04-06,12
3088867,10,27,110034,233,233,228,1,0,110029,2018-04-01,2017-12-21,2018-04-16,4388,2018-04-18,8
2859863,15,2,110018,233,245,131,1,0,110092,2017-11-02,2015-12-05,2018-02-10,4091,2018-02-22,14
3001396,10,23,400001,233,245,131,2,0,390013,2017-10-02,2017-09-29,2018-03-20,4398,2018-03-28,13
2875874,13,22,400104,233,233,131,2,0,403508,2017-12-13,2017-06-20,2018-02-16,4581,2018-02-24,14
3047565,13,22,400104,233,233,228,2,0,390004,2018-02-15,2018-01-22,2018-04-02,4581,2018-04-04,11
2820630,13,22,400104,233,233,131,2,0,413002,2017-09-26,2017-06-27,2018-01-30,4581,2018-02-08,14
2912500,13,22,400104,233,233,131,3,0,391110,2017-06-14,2017-06-09,2018-02-27,4581,2018-03-02,14
2971213,13,21,110015,233,233,131,1,0,110008,2017-07-29,2017-07-27,2018-03-12,4580,2018-03-16,11
3014633,15,9,411016,233,233,131,1,0,411038,2017-11-22,2017-11-17,2018-03-24,4548,2018-03-27,10
2951422,15,9,411016,233,233,131,2,0,442401,2017-11-12,2017-09-22,2018-03-07,4548,2018-03-12,15
2934451,10,6,160059,201,233,131,4,0,132041,2017-05-29,2017-05-27,2018-03-03,4437,2018-04-03,13
2934451,10,6,160059,201,233,131,4,0,132041,2017-05-29,2017-05-24,2018-03-03,4437,2018-04-03,13
3023059,9,6,160059,233,233,131,3,0,141001,2017-12-15,2017-12-15,2018-03-26,4437,2018-04-05,11
2858522,10,7,500004,233,233,228,2,0,505209,2018-01-16,2018-01-10,2018-02-10,4474,2018-02-12,11
2870729,15,9,411016,233,233,131,2,0,410507,2017-08-13,2017-08-13,2018-02-14,4022,2018-02-27,15
2976688,15,3,560011,233,233,131,3,0,571405,2017-09-15,2016-10-19,2018-03-13,4461,2018-03-22,13
2981253,4,2,110018,308,233,228,1,0,122001,2018-01-28,2017-02-13,2018-03-14,4148,2018-03-23,12
2820378,9,6,160059,233,233,131,3,0,141008,2017-12-13,2017-12-13,2018-01-30,4437,2018-02-07,13
2861167,10,1,400059,233,233,131,1,0,400604,2017-05-03,2017-05-02,2018-02-11,4398,2018-02-14,11
2846849,12,5,380009,233,233,131,1,0,382405,2017-02-27,2017-02-25,2018-02-06,4034,2018-02-09,11
2851358,13,22,400104,233,233,131,1,0,411008,2017-10-21,2017-10-14,2018-02-08,4581,2018-02-13,11
2877420,13,7,500004,233,233,131,1,0,500001,2017-09-29,2016-11-28,2018-02-16,4403,2018-02-20,9
2882355,13,21,110015,233,233,131,2,0,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,13
2882355,13,21,110015,233,233,131,2,0,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,13
2861832,1,1,400059,233,233,131,1,0,400066,2017-06-09,2017-06-05,2018-02-12,4012,2018-02-19,14
2926584,15,3,560011,233,233,228,1,0,560066,2017-05-27,2017-05-23,2018-02-28,4469,2018-03-04,11
2823751,13,17,800001,233,233,131,2,0,805103,2017-10-20,2017-10-18,2018-01-31,4538,2018-02-16,15
2972070,13,22,400104,233,233,131,2,0,431001,2017-06-28,2017-06-24,2018-03-12,4581,2018-03-15,14
3010776,13,21,110015,233,233,131,1,0,122015,2017-07-06,2017-07-03,2018-03-23,4580,2018-03-26,9
2961709,10,10,226010,233,233,131,0,0,0,2017-07-30,2015-09-03,2018-03-09,4444,2018-03-14,16
2961709,11,10,226010,233,233,131,0,0,0,2017-07-30,2015-11-05,2018-03-09,4444,2018-03-14,16
3003876,1,24,110092,233,233,228,1,0,400078,2017-05-25,2017-03-22,2018-03-21,4150,2018-04-04,11
3085331,10,27,110034,233,233,228,1,0,110018,2018-03-23,2018-03-15,2018-04-14,4388,2018-04-22,7
2825457,13,21,110015,233,233,228,1,0,122002,2017-10-13,2017-01-28,2018-01-31,4580,2018-02-03,9
2899959,13,22,400104,233,233,131,2,0,360007,2017-02-10,2017-02-08,2018-02-23,4581,2018-02-27,15
2969996,13,21,110015,233,233,131,1,0,110067,2017-12-15,2017-12-04,2018-03-11,4580,2018-03-13,10
2835946,15,12,302006,233,233,131,1,0,302015,2017-12-16,2017-12-16,2018-02-03,4453,2018-02-06,13
3058938,15,1,400059,233,233,228,2,0,482001,2017-07-15,2017-06-28,2018-04-05,4545,2018-04-09,13
2957496,9,23,400001,233,233,131,2,0,394107,2018-01-10,2018-01-10,2018-03-08,4398,2018-03-15,14
2980061,13,26,560066,233,233,131,1,0,600093,2017-04-22,2017-04-21,2018-03-14,5001,2018-03-17,11
2994328,15,8,700064,233,233,131,3,0,786125,2017-11-21,2017-11-21,2018-03-18,4511,2018-03-22,16
3063238,10,27,110034,233,233,131,2,0,342001,2017-09-11,2017-09-04,2018-04-07,4388,2018-04-10,12
2898706,13,21,110015,233,233,131,3,0,344001,2017-07-26,2017-07-14,2018-02-22,4580,2018-02-24,14
2904187,13,21,110015,233,233,131,3,0,141001,2017-03-25,2017-03-22,2018-02-24,4580,2018-02-27,13
2940125,1,3,560011,233,233,131,1,0,560071,2017-06-23,2017-06-11,2018-03-05,4400,2018-03-13,11
3015648,13,8,700064,233,233,131,1,0,700007,2018-02-26,2018-02-23,2018-03-24,4508,2018-03-31,10
2887547,15,7,500004,233,233,131,1,0,500072,2017-12-11,2017-12-11,2018-02-19,4477,2018-02-22,11
2850565,6,3,560011,233,233,131,1,0,560035,2017-02-15,2017-02-11,2018-02-07,4467,2018-02-15,10
